"chromosomeI"	"fragmentI"	"chromosomeJ"	"fragmentJ"	"pvalue"
"chr18"	2100000	"chr18"	2600000	0.875735257571282
"chr18"	2100000	"chr18"	2650000	0.924989156353606
"chr18"	2100000	"chr18"	2700000	0.626022762009737
"chr18"	2150000	"chr18"	2200000	0.704121881723264
"chr18"	2150000	"chr18"	2250000	0.794556748827817
"chr18"	2150000	"chr18"	2300000	0.746815758509025
"chr18"	2150000	"chr18"	2350000	0.766974005062307
"chr18"	2150000	"chr18"	2400000	0.352389976552053
"chr18"	2150000	"chr18"	2450000	0.428405450478645
"chr18"	2150000	"chr18"	2500000	0.304861657894692
"chr18"	2150000	"chr18"	2550000	0.433019548007234
"chr18"	2150000	"chr18"	2600000	0.784537638046894
"chr18"	2150000	"chr18"	2650000	0.906580958067325
"chr18"	2150000	"chr18"	2700000	0.710674320082004
"chr18"	2150000	"chr18"	2750000	0.915788994283442
"chr18"	2200000	"chr18"	2250000	0.847259291053184
"chr18"	2200000	"chr18"	2300000	0.753639289446445
"chr18"	2200000	"chr18"	2350000	0.507530086936846
"chr18"	2200000	"chr18"	2400000	0.380508195307844
"chr18"	2200000	"chr18"	2450000	0.279593973897291
"chr18"	2200000	"chr18"	2500000	0.313767525989495
"chr18"	2200000	"chr18"	2550000	0.602135273028815
"chr18"	2200000	"chr18"	2600000	0.711429838124496
"chr18"	2200000	"chr18"	2650000	0.867457998179184
"chr18"	2200000	"chr18"	2700000	0.948081813194319
"chr18"	2200000	"chr18"	2750000	0.879560569837782
"chr18"	2200000	"chr18"	2800000	0.724768372351436
"chr18"	2250000	"chr18"	2300000	0.830901634921512
"chr18"	2250000	"chr18"	2350000	0.839994259594598
"chr18"	2250000	"chr18"	2400000	0.686500561377101
"chr18"	2250000	"chr18"	2450000	0.522855596065003
"chr18"	2250000	"chr18"	2500000	0.241153860792344
"chr18"	2250000	"chr18"	2550000	0.408678804762461
"chr18"	2250000	"chr18"	2600000	0.826653940669346
"chr18"	2250000	"chr18"	2650000	0.945540544977671
"chr18"	2250000	"chr18"	2700000	0.904349913041032
"chr18"	2250000	"chr18"	2750000	0.974815436014026
"chr18"	2250000	"chr18"	2800000	0.98623422483541
"chr18"	2250000	"chr18"	2850000	1
"chr18"	2300000	"chr18"	2350000	0.233899166146542
"chr18"	2300000	"chr18"	2400000	0.293034163195394
"chr18"	2300000	"chr18"	2450000	0.21466677415526
"chr18"	2300000	"chr18"	2500000	0.147699508812493
"chr18"	2300000	"chr18"	2550000	0.240676357630254
"chr18"	2300000	"chr18"	2600000	0.656465657812628
"chr18"	2300000	"chr18"	2650000	0.669653199837804
"chr18"	2300000	"chr18"	2700000	0.690378687516126
"chr18"	2300000	"chr18"	2750000	0.88537848071757
"chr18"	2300000	"chr18"	2800000	0.887896220879182
"chr18"	2300000	"chr18"	2850000	0.875518305484581
"chr18"	2300000	"chr18"	2900000	0.831746634332798
"chr18"	2350000	"chr18"	2400000	0.260796642143143
"chr18"	2350000	"chr18"	2450000	0.256958358396457
"chr18"	2350000	"chr18"	2500000	0.102691809857019
"chr18"	2350000	"chr18"	2550000	0.411382217144783
"chr18"	2350000	"chr18"	2600000	0.56815376887747
"chr18"	2350000	"chr18"	2650000	0.687017677077586
"chr18"	2350000	"chr18"	2700000	0.772676378386788
"chr18"	2350000	"chr18"	2750000	0.72765103743942
"chr18"	2350000	"chr18"	2800000	0.960018307512591
"chr18"	2350000	"chr18"	2850000	0.830621569150974
"chr18"	2350000	"chr18"	2900000	0.990760537995959
"chr18"	2350000	"chr18"	2950000	0.822126406085037
"chr18"	2400000	"chr18"	2450000	0.111220141695869
"chr18"	2400000	"chr18"	2500000	0.0636422065259112
"chr18"	2400000	"chr18"	2550000	0.506167090838172
"chr18"	2400000	"chr18"	2600000	0.696917377100348
"chr18"	2400000	"chr18"	2650000	0.669522384291316
"chr18"	2400000	"chr18"	2700000	0.445776151185254
"chr18"	2400000	"chr18"	2750000	0.433641559787826
"chr18"	2400000	"chr18"	2800000	0.79236239158446
"chr18"	2400000	"chr18"	2850000	0.673609027477845
"chr18"	2400000	"chr18"	2900000	0.523679822353765
"chr18"	2400000	"chr18"	2950000	0.969898982932106
"chr18"	2400000	"chr18"	3000000	0.759371613627388
"chr18"	2450000	"chr18"	2500000	0.142308874719214
"chr18"	2450000	"chr18"	2550000	0.424447246817352
"chr18"	2450000	"chr18"	2600000	0.822874939754198
"chr18"	2450000	"chr18"	2650000	0.744475878153708
"chr18"	2450000	"chr18"	2700000	0.886485582716176
"chr18"	2450000	"chr18"	2750000	0.976348596806726
"chr18"	2450000	"chr18"	2800000	0.933104607820139
"chr18"	2450000	"chr18"	2850000	0.623187941083636
"chr18"	2450000	"chr18"	2900000	0.737166010042191
"chr18"	2450000	"chr18"	2950000	0.930894208675576
"chr18"	2450000	"chr18"	3000000	0.826134749455926
"chr18"	2450000	"chr18"	3050000	0.682345179468639
"chr18"	2500000	"chr18"	2550000	0.278210934672592
"chr18"	2500000	"chr18"	2600000	0.918487947334252
"chr18"	2500000	"chr18"	2650000	0.722323191461152
"chr18"	2500000	"chr18"	2700000	0.877212229910564
"chr18"	2500000	"chr18"	2750000	0.704843161703568
"chr18"	2500000	"chr18"	2800000	0.674227129846336
"chr18"	2500000	"chr18"	2850000	0.753087275871348
"chr18"	2500000	"chr18"	2900000	0.923692175239653
"chr18"	2500000	"chr18"	2950000	0.744767819030109
"chr18"	2500000	"chr18"	3000000	0.683513557290015
"chr18"	2500000	"chr18"	3050000	0.513403232480075
"chr18"	2500000	"chr18"	3100000	0.25243678235399
"chr18"	2550000	"chr18"	2600000	0.250192733551086
"chr18"	2550000	"chr18"	2650000	0.163504534841958
"chr18"	2550000	"chr18"	2700000	0.207620754041657
"chr18"	2550000	"chr18"	2750000	0.511052610802203
"chr18"	2550000	"chr18"	2800000	0.76495751804107
"chr18"	2550000	"chr18"	2850000	0.793868629615725
"chr18"	2550000	"chr18"	2900000	0.684738243377874
"chr18"	2550000	"chr18"	2950000	0.602223136421271
"chr18"	2550000	"chr18"	3000000	0.702760685159383
"chr18"	2550000	"chr18"	3050000	0.788468254071828
"chr18"	2550000	"chr18"	3100000	0.373885048708665
"chr18"	2550000	"chr18"	3150000	0.117660675983389
"chr18"	2600000	"chr18"	2650000	0.169903986335899
"chr18"	2600000	"chr18"	2700000	0.074828948422708
"chr18"	2600000	"chr18"	2750000	0.162407658759799
"chr18"	2600000	"chr18"	2800000	0.599687878858058
"chr18"	2600000	"chr18"	2850000	0.662589975886386
"chr18"	2600000	"chr18"	2900000	0.415700189541688
"chr18"	2600000	"chr18"	2950000	0.599619899946521
"chr18"	2600000	"chr18"	3000000	0.240070628946161
"chr18"	2600000	"chr18"	3050000	0.809230882527568
"chr18"	2600000	"chr18"	3100000	0.139168521527014
"chr18"	2600000	"chr18"	3150000	0.333304034092136
"chr18"	2600000	"chr18"	3200000	0.254124900702974
"chr18"	2650000	"chr18"	2700000	0.0472790760397358
"chr18"	2650000	"chr18"	2750000	0.0672978639085366
"chr18"	2650000	"chr18"	2800000	0.336876737257471
"chr18"	2650000	"chr18"	2850000	0.514455114773334
"chr18"	2650000	"chr18"	2900000	0.279248393249556
"chr18"	2650000	"chr18"	2950000	0.384218376765053
"chr18"	2650000	"chr18"	3000000	0.372397414102384
"chr18"	2650000	"chr18"	3050000	0.406590074700168
"chr18"	2650000	"chr18"	3100000	0.0658884281523948
"chr18"	2650000	"chr18"	3150000	0.0377866559399318
"chr18"	2650000	"chr18"	3200000	0.0983752840914391
"chr18"	2650000	"chr18"	3250000	0.0799356845478853
"chr18"	2700000	"chr18"	2750000	0.00435179316089463
"chr18"	2700000	"chr18"	2800000	0.123066229238983
"chr18"	2700000	"chr18"	2850000	0.452732568368055
"chr18"	2700000	"chr18"	2900000	0.149239902595532
"chr18"	2700000	"chr18"	2950000	0.156306379578373
"chr18"	2700000	"chr18"	3000000	0.0789246900120037
"chr18"	2700000	"chr18"	3050000	0.223905824200332
"chr18"	2700000	"chr18"	3100000	0.0398243422118261
"chr18"	2700000	"chr18"	3150000	0.0332052691829737
"chr18"	2700000	"chr18"	3200000	0.0248957085689044
"chr18"	2700000	"chr18"	3250000	0.131606381921395
"chr18"	2700000	"chr18"	3300000	0.738666488482492
"chr18"	2750000	"chr18"	2800000	0.292816937850588
"chr18"	2750000	"chr18"	2850000	0.278686582972983
"chr18"	2750000	"chr18"	2900000	0.0357921947004798
"chr18"	2750000	"chr18"	2950000	0.279873241770122
"chr18"	2750000	"chr18"	3000000	0.180314999495275
"chr18"	2750000	"chr18"	3050000	0.393134643528188
"chr18"	2750000	"chr18"	3100000	0.0294136242006737
"chr18"	2750000	"chr18"	3150000	0.0265438061260725
"chr18"	2750000	"chr18"	3200000	0.00963535832588551
"chr18"	2750000	"chr18"	3250000	0.0241304272030745
"chr18"	2750000	"chr18"	3300000	0.75471677608689
"chr18"	2750000	"chr18"	3350000	0.620771171046255
"chr18"	2800000	"chr18"	2850000	0.349826531088956
"chr18"	2800000	"chr18"	2900000	0.225211046596558
"chr18"	2800000	"chr18"	2950000	0.556005095520621
"chr18"	2800000	"chr18"	3000000	0.191580996241949
"chr18"	2800000	"chr18"	3050000	0.22074152916504
"chr18"	2800000	"chr18"	3100000	0.0481066194869899
"chr18"	2800000	"chr18"	3150000	0.0666925311022451
"chr18"	2800000	"chr18"	3200000	0.264332299872968
"chr18"	2800000	"chr18"	3250000	0.162256266507454
"chr18"	2800000	"chr18"	3300000	0.398234658239523
"chr18"	2800000	"chr18"	3350000	0.90799406082912
"chr18"	2800000	"chr18"	3400000	0.455332757583888
"chr18"	2850000	"chr18"	2900000	0.304128318451233
"chr18"	2850000	"chr18"	2950000	0.551518964266118
"chr18"	2850000	"chr18"	3000000	0.154134481249677
"chr18"	2850000	"chr18"	3050000	0.314253117675664
"chr18"	2850000	"chr18"	3100000	0.129118098605587
"chr18"	2850000	"chr18"	3150000	0.0104911099927573
"chr18"	2850000	"chr18"	3200000	0.147819211572897
"chr18"	2850000	"chr18"	3250000	0.162029542338993
"chr18"	2850000	"chr18"	3300000	0.614202979879616
"chr18"	2850000	"chr18"	3350000	0.779553317729394
"chr18"	2850000	"chr18"	3400000	0.515963017786851
"chr18"	2850000	"chr18"	3450000	0.89221518742717
"chr18"	2900000	"chr18"	2950000	0.0950947982867306
"chr18"	2900000	"chr18"	3000000	0.0397983830716613
"chr18"	2900000	"chr18"	3050000	0.0554219045057703
"chr18"	2900000	"chr18"	3100000	0.00303857617683051
"chr18"	2900000	"chr18"	3150000	0.00443568235723476
"chr18"	2900000	"chr18"	3200000	0.0107925823243152
"chr18"	2900000	"chr18"	3250000	0.00698299551864908
"chr18"	2900000	"chr18"	3300000	0.453864979066048
"chr18"	2900000	"chr18"	3350000	0.603576754523153
"chr18"	2900000	"chr18"	3400000	0.392445104206977
"chr18"	2900000	"chr18"	3450000	0.119717442449781
"chr18"	2900000	"chr18"	3500000	0.112923049616659
"chr18"	2950000	"chr18"	3000000	0.0334244127467532
"chr18"	2950000	"chr18"	3050000	0.1161218928812
"chr18"	2950000	"chr18"	3100000	0.021521942697551
"chr18"	2950000	"chr18"	3150000	0.0492409054233022
"chr18"	2950000	"chr18"	3200000	0.0114257744053743
"chr18"	2950000	"chr18"	3250000	0.0405953898117673
"chr18"	2950000	"chr18"	3300000	0.669621033064878
"chr18"	2950000	"chr18"	3350000	0.426017507981782
"chr18"	2950000	"chr18"	3400000	0.620903705044393
"chr18"	2950000	"chr18"	3450000	0.240991001783341
"chr18"	2950000	"chr18"	3500000	0.370703473262412
"chr18"	2950000	"chr18"	3550000	0.220813200690373
"chr18"	3000000	"chr18"	3050000	0.0858973652904786
"chr18"	3000000	"chr18"	3100000	0.0905183499603369
"chr18"	3000000	"chr18"	3150000	0.0988700471357151
"chr18"	3000000	"chr18"	3200000	0.0556318386870222
"chr18"	3000000	"chr18"	3250000	0.221818855447897
"chr18"	3000000	"chr18"	3300000	0.83771358625178
"chr18"	3000000	"chr18"	3350000	0.631765484690469
"chr18"	3000000	"chr18"	3400000	0.937927085181122
"chr18"	3000000	"chr18"	3450000	0.255140748724475
"chr18"	3000000	"chr18"	3500000	0.587590375786985
"chr18"	3000000	"chr18"	3550000	0.194191447661091
"chr18"	3000000	"chr18"	3600000	0.501303972982738
"chr18"	3050000	"chr18"	3100000	0.154661071425047
"chr18"	3050000	"chr18"	3150000	0.277161303010204
"chr18"	3050000	"chr18"	3200000	0.407227598912028
"chr18"	3050000	"chr18"	3250000	0.430586358285387
"chr18"	3050000	"chr18"	3300000	0.955496903633078
"chr18"	3050000	"chr18"	3350000	0.505945403954609
"chr18"	3050000	"chr18"	3400000	0.942514875788059
"chr18"	3050000	"chr18"	3450000	0.612788523066771
"chr18"	3050000	"chr18"	3500000	0.358627329371916
"chr18"	3050000	"chr18"	3550000	0.585130509811243
"chr18"	3050000	"chr18"	3600000	0.332892744846216
"chr18"	3050000	"chr18"	3650000	0.651111372844806
"chr18"	3100000	"chr18"	3150000	0.323766855471928
"chr18"	3100000	"chr18"	3200000	0.269658138577907
"chr18"	3100000	"chr18"	3250000	0.524656777983678
"chr18"	3100000	"chr18"	3300000	0.874888379308213
"chr18"	3100000	"chr18"	3350000	0.890310023674957
"chr18"	3100000	"chr18"	3400000	0.743808048849879
"chr18"	3100000	"chr18"	3450000	0.276457937845412
"chr18"	3100000	"chr18"	3500000	0.210600273844335
"chr18"	3100000	"chr18"	3550000	0.690373686400015
"chr18"	3100000	"chr18"	3600000	0.778440783321238
"chr18"	3100000	"chr18"	3650000	0.266115801643038
"chr18"	3100000	"chr18"	3700000	0.170948238654958
"chr18"	3150000	"chr18"	3200000	0.18244785647734
"chr18"	3150000	"chr18"	3250000	0.731096809783816
"chr18"	3150000	"chr18"	3300000	0.943197725482611
"chr18"	3150000	"chr18"	3350000	0.791445445453276
"chr18"	3150000	"chr18"	3400000	0.964886523732831
"chr18"	3150000	"chr18"	3450000	0.507566334610871
"chr18"	3150000	"chr18"	3500000	0.304273637138746
"chr18"	3150000	"chr18"	3550000	0.692216259182786
"chr18"	3150000	"chr18"	3600000	0.503232333781939
"chr18"	3150000	"chr18"	3650000	0.289959505314125
"chr18"	3150000	"chr18"	3700000	0.346275536335792
"chr18"	3150000	"chr18"	3750000	0.258096708966704
"chr18"	3200000	"chr18"	3250000	0.784468448082027
"chr18"	3200000	"chr18"	3300000	0.918770115997288
"chr18"	3200000	"chr18"	3350000	0.893026372349237
"chr18"	3200000	"chr18"	3400000	0.801122441333768
"chr18"	3200000	"chr18"	3450000	0.486845543892526
"chr18"	3200000	"chr18"	3500000	0.353988930746114
"chr18"	3200000	"chr18"	3550000	0.450443991565646
"chr18"	3200000	"chr18"	3600000	0.447701818296288
"chr18"	3200000	"chr18"	3650000	0.149652572305245
"chr18"	3200000	"chr18"	3700000	0.485249032890805
"chr18"	3200000	"chr18"	3750000	0.334946961068867
"chr18"	3200000	"chr18"	3800000	0.251968263970536
"chr18"	3250000	"chr18"	3300000	0.555389543103164
"chr18"	3250000	"chr18"	3350000	0.413084839867485
"chr18"	3250000	"chr18"	3400000	0.301851032137935
"chr18"	3250000	"chr18"	3450000	0.0116213951430177
"chr18"	3250000	"chr18"	3500000	0.113755744439527
"chr18"	3250000	"chr18"	3550000	0.0199201924764148
"chr18"	3250000	"chr18"	3600000	0.000733758594032721
"chr18"	3250000	"chr18"	3650000	2.42521372383667e-05
"chr18"	3250000	"chr18"	3700000	0.0106247087892175
"chr18"	3250000	"chr18"	3750000	0.0217937786142418
"chr18"	3250000	"chr18"	3800000	0.00949124692092181
"chr18"	3250000	"chr18"	3850000	0.00273821269269916
"chr18"	3300000	"chr18"	3350000	0.293528466943919
"chr18"	3300000	"chr18"	3400000	0.321273968742003
"chr18"	3300000	"chr18"	3450000	0.290825305248516
"chr18"	3300000	"chr18"	3500000	0.507004583844466
"chr18"	3300000	"chr18"	3550000	0.127186387000372
"chr18"	3300000	"chr18"	3600000	0.234142814257911
"chr18"	3300000	"chr18"	3650000	0.00686782081340046
"chr18"	3300000	"chr18"	3700000	0.0491594681208525
"chr18"	3300000	"chr18"	3750000	0.0184700878280571
"chr18"	3300000	"chr18"	3800000	0.0705710925225704
"chr18"	3300000	"chr18"	3850000	0.0453402733174527
"chr18"	3300000	"chr18"	3900000	0.0168409069551307
"chr18"	3350000	"chr18"	3400000	0.380569605717739
"chr18"	3350000	"chr18"	3450000	0.424816336158505
"chr18"	3350000	"chr18"	3500000	0.520352311953868
"chr18"	3350000	"chr18"	3550000	0.452515856362569
"chr18"	3350000	"chr18"	3600000	0.195201612374862
"chr18"	3350000	"chr18"	3650000	0.209656035661412
"chr18"	3350000	"chr18"	3700000	0.114675078800363
"chr18"	3350000	"chr18"	3750000	0.178930108073706
"chr18"	3350000	"chr18"	3800000	0.409774277994044
"chr18"	3350000	"chr18"	3850000	0.0901932422715741
"chr18"	3350000	"chr18"	3900000	0.00715000652030783
"chr18"	3350000	"chr18"	3950000	0.00734585498588521
"chr18"	3400000	"chr18"	3450000	0.504194314808207
"chr18"	3400000	"chr18"	3500000	0.472366773883427
"chr18"	3400000	"chr18"	3550000	0.383201682938512
"chr18"	3400000	"chr18"	3600000	0.395816268132165
"chr18"	3400000	"chr18"	3650000	0.0829176351633344
"chr18"	3400000	"chr18"	3700000	0.199456596150092
"chr18"	3400000	"chr18"	3750000	0.178882936396745
"chr18"	3400000	"chr18"	3800000	0.106501472888174
"chr18"	3400000	"chr18"	3850000	0.142172627982439
"chr18"	3400000	"chr18"	3900000	0.101684249016811
"chr18"	3400000	"chr18"	3950000	0.0638635063594758
"chr18"	3400000	"chr18"	4000000	0.667477122019774
"chr18"	3450000	"chr18"	3500000	0.0746501836839325
"chr18"	3450000	"chr18"	3550000	0.134419521014468
"chr18"	3450000	"chr18"	3600000	0.0295480553328437
"chr18"	3450000	"chr18"	3650000	0.0103880664769219
"chr18"	3450000	"chr18"	3700000	0.202994902547032
"chr18"	3450000	"chr18"	3750000	0.0474922972757871
"chr18"	3450000	"chr18"	3800000	0.0737340585713401
"chr18"	3450000	"chr18"	3850000	0.0881989106169887
"chr18"	3450000	"chr18"	3900000	0.0871873044469676
"chr18"	3450000	"chr18"	3950000	0.11016569883373
"chr18"	3450000	"chr18"	4000000	0.105524155944935
"chr18"	3450000	"chr18"	4050000	0.615123655123563
"chr18"	3500000	"chr18"	3550000	0.486485183522989
"chr18"	3500000	"chr18"	3600000	0.585670843066013
"chr18"	3500000	"chr18"	3650000	0.412482015238728
"chr18"	3500000	"chr18"	3700000	0.405818671368475
"chr18"	3500000	"chr18"	3750000	0.348586999302873
"chr18"	3500000	"chr18"	3800000	0.119798457213905
"chr18"	3500000	"chr18"	3850000	0.303399516379535
"chr18"	3500000	"chr18"	3900000	0.309057141083932
"chr18"	3500000	"chr18"	3950000	0.273598428677997
"chr18"	3500000	"chr18"	4000000	0.312324801573257
"chr18"	3500000	"chr18"	4050000	0.440667814397516
"chr18"	3500000	"chr18"	4100000	0.613739365393054
"chr18"	3550000	"chr18"	3600000	0.363223774481427
"chr18"	3550000	"chr18"	3650000	0.578234160763989
"chr18"	3550000	"chr18"	3700000	0.61197507760604
"chr18"	3550000	"chr18"	3750000	0.656528603226056
"chr18"	3550000	"chr18"	3800000	0.413183135327511
"chr18"	3550000	"chr18"	3850000	0.445132043098003
"chr18"	3550000	"chr18"	3900000	0.344462603728108
"chr18"	3550000	"chr18"	3950000	0.471325685161411
"chr18"	3550000	"chr18"	4000000	0.413651090521078
"chr18"	3550000	"chr18"	4050000	0.718591237023796
"chr18"	3550000	"chr18"	4100000	0.856807225471792
"chr18"	3550000	"chr18"	4150000	0.915529152727882
"chr18"	3600000	"chr18"	3650000	0.127549777165251
"chr18"	3600000	"chr18"	3700000	0.60059485780961
"chr18"	3600000	"chr18"	3750000	0.605879126616011
"chr18"	3600000	"chr18"	3800000	0.482608173928036
"chr18"	3600000	"chr18"	3850000	0.0945023562150108
"chr18"	3600000	"chr18"	3900000	0.518075379311356
"chr18"	3600000	"chr18"	3950000	0.174282638198253
"chr18"	3600000	"chr18"	4000000	0.446408027733026
"chr18"	3600000	"chr18"	4050000	0.726505568646624
"chr18"	3600000	"chr18"	4100000	0.997884118796167
"chr18"	3600000	"chr18"	4150000	0.842442923164526
"chr18"	3600000	"chr18"	4200000	0.99614376434169
"chr18"	3650000	"chr18"	3700000	0.687900172897593
"chr18"	3650000	"chr18"	3750000	0.378673097904695
"chr18"	3650000	"chr18"	3800000	0.34480974848713
"chr18"	3650000	"chr18"	3850000	0.0759202154833577
"chr18"	3650000	"chr18"	3900000	0.18376318857036
"chr18"	3650000	"chr18"	3950000	0.182823059323698
"chr18"	3650000	"chr18"	4000000	0.344440319520244
"chr18"	3650000	"chr18"	4050000	0.0964551498354195
"chr18"	3650000	"chr18"	4100000	0.983031070741318
"chr18"	3650000	"chr18"	4150000	0.939781204297662
"chr18"	3650000	"chr18"	4200000	0.906539468771651
"chr18"	3650000	"chr18"	4250000	0.952900528770938
"chr18"	3700000	"chr18"	3750000	0.136212945161988
"chr18"	3700000	"chr18"	3800000	0.253663441307002
"chr18"	3700000	"chr18"	3850000	0.0173329689269734
"chr18"	3700000	"chr18"	3900000	0.0514063884155545
"chr18"	3700000	"chr18"	3950000	0.00506918873801445
"chr18"	3700000	"chr18"	4000000	0.0110823261398118
"chr18"	3700000	"chr18"	4050000	0.26943809440166
"chr18"	3700000	"chr18"	4100000	0.493225536995506
"chr18"	3700000	"chr18"	4150000	0.874016548130933
"chr18"	3700000	"chr18"	4200000	0.8089441163672
"chr18"	3700000	"chr18"	4250000	0.641432662483217
"chr18"	3700000	"chr18"	4300000	0.431743708792236
"chr18"	3750000	"chr18"	3800000	0.0955053965390381
"chr18"	3750000	"chr18"	3850000	0.0739841834246413
"chr18"	3750000	"chr18"	3900000	0.068779172955763
"chr18"	3750000	"chr18"	3950000	0.0115450373701808
"chr18"	3750000	"chr18"	4000000	0.0380549386513951
"chr18"	3750000	"chr18"	4050000	0.416977562703658
"chr18"	3750000	"chr18"	4100000	0.43675306626539
"chr18"	3750000	"chr18"	4150000	0.775799366035552
"chr18"	3750000	"chr18"	4200000	0.918122380278658
"chr18"	3750000	"chr18"	4250000	0.759155646396069
"chr18"	3750000	"chr18"	4300000	0.536616600022205
"chr18"	3750000	"chr18"	4350000	0.643180689192311
