"chromosomeI"	"fragmentI"	"chromosomeJ"	"fragmentJ"	"pvalue"
"chr18"	1300000	"chr18"	1550000	0.651355393484897
"chr18"	1300000	"chr18"	1600000	0.721908709163677
"chr18"	1300000	"chr18"	1650000	0.49441063410086
"chr18"	1300000	"chr18"	1700000	0.610124592264066
"chr18"	1300000	"chr18"	1750000	0.629604746059793
"chr18"	1300000	"chr18"	1800000	0.856946523923717
"chr18"	1300000	"chr18"	1850000	0.404410194519934
"chr18"	1300000	"chr18"	1900000	0.670709405043559
"chr18"	1300000	"chr18"	1950000	0.334979763264645
"chr18"	1300000	"chr18"	2000000	0.487630330635557
"chr18"	1300000	"chr18"	2050000	0.308022066280779
"chr18"	1300000	"chr18"	2100000	0.38854660779513
"chr18"	1300000	"chr18"	2150000	0.6987332620319
"chr18"	1300000	"chr18"	2200000	0.673725120996962
"chr18"	1300000	"chr18"	2250000	0.438744215430679
"chr18"	1300000	"chr18"	2300000	0.840552030473452
"chr18"	1350000	"chr18"	1400000	0.849404775478662
"chr18"	1350000	"chr18"	1450000	0.9472620121989
"chr18"	1350000	"chr18"	1500000	0.747647084019631
"chr18"	1350000	"chr18"	1550000	0.631130707032186
"chr18"	1350000	"chr18"	1600000	0.415542962496356
"chr18"	1350000	"chr18"	1650000	0.472071348242703
"chr18"	1350000	"chr18"	1700000	0.750830792237778
"chr18"	1350000	"chr18"	1750000	0.472306720364073
"chr18"	1350000	"chr18"	1800000	0.632548011407604
"chr18"	1350000	"chr18"	1850000	0.905619693556761
"chr18"	1350000	"chr18"	1900000	0.655814578199589
"chr18"	1350000	"chr18"	1950000	0.433459224626062
"chr18"	1350000	"chr18"	2000000	0.732080435253497
"chr18"	1350000	"chr18"	2050000	0.27851714549709
"chr18"	1350000	"chr18"	2100000	0.13346102305173
"chr18"	1350000	"chr18"	2150000	0.303520316466229
"chr18"	1350000	"chr18"	2200000	0.3633856738242
"chr18"	1350000	"chr18"	2250000	0.228969512288158
"chr18"	1350000	"chr18"	2300000	0.559929393298829
"chr18"	1350000	"chr18"	2350000	0.680272848405378
"chr18"	1400000	"chr18"	1450000	0.850663764743193
"chr18"	1400000	"chr18"	1500000	0.956773378934629
"chr18"	1400000	"chr18"	1550000	0.773742358835698
"chr18"	1400000	"chr18"	1600000	0.820163177092851
"chr18"	1400000	"chr18"	1650000	0.743134647388688
"chr18"	1400000	"chr18"	1700000	0.756051881775054
"chr18"	1400000	"chr18"	1750000	0.285018250179151
"chr18"	1400000	"chr18"	1800000	0.490121448747753
"chr18"	1400000	"chr18"	1850000	0.368185586461886
"chr18"	1400000	"chr18"	1900000	0.558522472381929
"chr18"	1400000	"chr18"	1950000	0.245470841516943
"chr18"	1400000	"chr18"	2000000	0.0633986755737159
"chr18"	1400000	"chr18"	2050000	0.191756390412318
"chr18"	1400000	"chr18"	2100000	0.143433500714265
"chr18"	1400000	"chr18"	2150000	0.393332261555087
"chr18"	1400000	"chr18"	2200000	0.602699806555119
"chr18"	1400000	"chr18"	2250000	0.461636908632109
"chr18"	1400000	"chr18"	2300000	0.126992376208224
"chr18"	1400000	"chr18"	2350000	0.0579804258894336
"chr18"	1400000	"chr18"	2400000	0.194563011997656
"chr18"	1450000	"chr18"	1500000	0.83496095128174
"chr18"	1450000	"chr18"	1550000	0.769167301122418
"chr18"	1450000	"chr18"	1600000	0.883927383458898
"chr18"	1450000	"chr18"	1650000	0.612706698778068
"chr18"	1450000	"chr18"	1700000	0.738007906633746
"chr18"	1450000	"chr18"	1750000	0.735167171777536
"chr18"	1450000	"chr18"	1800000	0.424100539163514
"chr18"	1450000	"chr18"	1850000	0.302840233238871
"chr18"	1450000	"chr18"	1900000	0.798565152100265
"chr18"	1450000	"chr18"	1950000	0.590227615220481
"chr18"	1450000	"chr18"	2000000	0.379991415142679
"chr18"	1450000	"chr18"	2050000	0.293642231536218
"chr18"	1450000	"chr18"	2100000	0.0944813813139676
"chr18"	1450000	"chr18"	2150000	0.548640275853745
"chr18"	1450000	"chr18"	2200000	0.595565627580646
"chr18"	1450000	"chr18"	2250000	0.471729648505579
"chr18"	1450000	"chr18"	2300000	0.303143660946024
"chr18"	1450000	"chr18"	2350000	0.457038551642336
"chr18"	1450000	"chr18"	2400000	0.124906985324682
"chr18"	1450000	"chr18"	2450000	0.425971299129519
"chr18"	1500000	"chr18"	1550000	0.911528626328889
"chr18"	1500000	"chr18"	1600000	0.96813188820911
"chr18"	1500000	"chr18"	1650000	0.809775015438727
"chr18"	1500000	"chr18"	1700000	0.526698133426727
"chr18"	1500000	"chr18"	1750000	0.685656899027531
"chr18"	1500000	"chr18"	1800000	0.603549934811216
"chr18"	1500000	"chr18"	1850000	0.565899063812547
"chr18"	1500000	"chr18"	1900000	0.616575448704101
"chr18"	1500000	"chr18"	1950000	0.228338122429329
"chr18"	1500000	"chr18"	2000000	0.207415026712426
"chr18"	1500000	"chr18"	2050000	0.478568559372277
"chr18"	1500000	"chr18"	2100000	0.411500094944232
"chr18"	1500000	"chr18"	2150000	0.765234550568691
"chr18"	1500000	"chr18"	2200000	0.576157210050312
"chr18"	1500000	"chr18"	2250000	0.621888340789118
"chr18"	1500000	"chr18"	2300000	0.207025606846986
"chr18"	1500000	"chr18"	2350000	0.145759132517354
"chr18"	1500000	"chr18"	2400000	0.572052821717779
"chr18"	1500000	"chr18"	2450000	0.942477671042637
"chr18"	1500000	"chr18"	2500000	0.109190781755882
"chr18"	1550000	"chr18"	1600000	0.821873105428305
"chr18"	1550000	"chr18"	1650000	0.604463856322756
"chr18"	1550000	"chr18"	1700000	0.85033001622509
"chr18"	1550000	"chr18"	1750000	0.774715239235815
"chr18"	1550000	"chr18"	1800000	0.632227918219391
"chr18"	1550000	"chr18"	1850000	0.398336054080571
"chr18"	1550000	"chr18"	1900000	0.584091527035144
"chr18"	1550000	"chr18"	1950000	0.228772722869101
"chr18"	1550000	"chr18"	2000000	0.174415146256994
"chr18"	1550000	"chr18"	2050000	0.0412248401162168
"chr18"	1550000	"chr18"	2100000	0.249329026461876
"chr18"	1550000	"chr18"	2150000	0.0864595707647157
"chr18"	1550000	"chr18"	2200000	0.195436896770077
"chr18"	1550000	"chr18"	2250000	0.501592547765516
"chr18"	1550000	"chr18"	2300000	0.552699891042945
"chr18"	1550000	"chr18"	2350000	0.245298018441347
"chr18"	1550000	"chr18"	2400000	0.190565706699786
"chr18"	1550000	"chr18"	2450000	0.287742333350864
"chr18"	1550000	"chr18"	2500000	0.00693404374047592
"chr18"	1550000	"chr18"	2550000	0.484472229220222
"chr18"	1600000	"chr18"	1650000	0.604686752464428
"chr18"	1600000	"chr18"	1700000	0.836201125895921
"chr18"	1600000	"chr18"	1750000	0.753915823585666
"chr18"	1600000	"chr18"	1800000	0.829236888991928
"chr18"	1600000	"chr18"	1850000	0.521429680450743
"chr18"	1600000	"chr18"	1900000	0.646905858048709
"chr18"	1600000	"chr18"	1950000	0.474151833044031
"chr18"	1600000	"chr18"	2000000	0.588413685748431
"chr18"	1600000	"chr18"	2050000	0.202718995827215
"chr18"	1600000	"chr18"	2100000	0.291753686101795
"chr18"	1600000	"chr18"	2150000	0.979887274613112
"chr18"	1600000	"chr18"	2200000	0.649929724410844
"chr18"	1600000	"chr18"	2250000	0.828923620965714
"chr18"	1600000	"chr18"	2300000	0.20298254904165
"chr18"	1600000	"chr18"	2350000	0.353833226294605
"chr18"	1600000	"chr18"	2400000	0.575814602127528
"chr18"	1600000	"chr18"	2450000	0.267259089966838
"chr18"	1600000	"chr18"	2500000	0.462050650010414
"chr18"	1600000	"chr18"	2550000	0.562780259195671
"chr18"	1600000	"chr18"	2600000	0.382037421165632
"chr18"	1650000	"chr18"	1700000	0.955945988205586
"chr18"	1650000	"chr18"	1750000	0.656362749550394
"chr18"	1650000	"chr18"	1800000	0.487543706938134
"chr18"	1650000	"chr18"	1850000	0.478495228288409
"chr18"	1650000	"chr18"	1900000	0.646916286780224
"chr18"	1650000	"chr18"	1950000	0.196230262983737
"chr18"	1650000	"chr18"	2000000	0.149877865203021
"chr18"	1650000	"chr18"	2050000	0.645713802280876
"chr18"	1650000	"chr18"	2100000	0.386204258194549
"chr18"	1650000	"chr18"	2150000	0.247664423877477
"chr18"	1650000	"chr18"	2200000	0.14495471907453
"chr18"	1650000	"chr18"	2250000	0.673680022960172
"chr18"	1650000	"chr18"	2300000	0.521334744272456
"chr18"	1650000	"chr18"	2350000	0.325917709143659
"chr18"	1650000	"chr18"	2400000	0.194579192574114
"chr18"	1650000	"chr18"	2450000	0.269403777909082
"chr18"	1650000	"chr18"	2500000	0.296197040204965
"chr18"	1650000	"chr18"	2550000	0.6210100181102
"chr18"	1650000	"chr18"	2600000	0.467787310269648
"chr18"	1650000	"chr18"	2650000	0.793914209534631
"chr18"	1700000	"chr18"	1750000	0.871012128833731
"chr18"	1700000	"chr18"	1800000	0.948828338214822
"chr18"	1700000	"chr18"	1850000	0.940300125454614
"chr18"	1700000	"chr18"	1900000	0.831120909132577
"chr18"	1700000	"chr18"	1950000	0.704302608455123
"chr18"	1700000	"chr18"	2000000	0.326696377085729
"chr18"	1700000	"chr18"	2050000	0.543213699493153
"chr18"	1700000	"chr18"	2100000	0.791532714013643
"chr18"	1700000	"chr18"	2150000	0.938557030789265
"chr18"	1700000	"chr18"	2200000	0.426859851489318
"chr18"	1700000	"chr18"	2250000	0.776060017417621
"chr18"	1700000	"chr18"	2300000	0.519454987542618
"chr18"	1700000	"chr18"	2350000	0.595401324799789
"chr18"	1700000	"chr18"	2400000	0.288078105425642
"chr18"	1700000	"chr18"	2450000	0.761937794859813
"chr18"	1700000	"chr18"	2500000	0.783860510529545
"chr18"	1700000	"chr18"	2550000	0.321418450393145
"chr18"	1700000	"chr18"	2600000	0.922768331115936
"chr18"	1700000	"chr18"	2650000	0.963888771384905
"chr18"	1700000	"chr18"	2700000	0.738232267453797
"chr18"	1750000	"chr18"	1800000	0.825551719233104
"chr18"	1750000	"chr18"	1850000	0.825424058593239
"chr18"	1750000	"chr18"	1900000	0.790496256158559
"chr18"	1750000	"chr18"	1950000	0.833249274817309
"chr18"	1750000	"chr18"	2000000	0.465805685400445
"chr18"	1750000	"chr18"	2050000	0.431048623108735
"chr18"	1750000	"chr18"	2100000	0.624295040397418
"chr18"	1750000	"chr18"	2150000	0.408083111165514
"chr18"	1750000	"chr18"	2200000	0.406423184668898
"chr18"	1750000	"chr18"	2250000	0.851903226620853
"chr18"	1750000	"chr18"	2300000	0.857393144117427
"chr18"	1750000	"chr18"	2350000	0.460861783387835
"chr18"	1750000	"chr18"	2400000	0.411187860954925
"chr18"	1750000	"chr18"	2450000	0.0448276318972352
"chr18"	1750000	"chr18"	2500000	0.103869208578649
"chr18"	1750000	"chr18"	2550000	0.484443437255924
"chr18"	1750000	"chr18"	2600000	0.359540374861167
"chr18"	1750000	"chr18"	2650000	0.812432622856733
"chr18"	1750000	"chr18"	2700000	0.579742428833009
"chr18"	1750000	"chr18"	2750000	0.94149020563944
"chr18"	1800000	"chr18"	1850000	0.92752733740321
"chr18"	1800000	"chr18"	1900000	0.875743262750302
"chr18"	1800000	"chr18"	1950000	0.816599376983143
"chr18"	1800000	"chr18"	2000000	0.850409003507452
"chr18"	1800000	"chr18"	2050000	0.687631344868823
"chr18"	1800000	"chr18"	2100000	0.475430196546687
"chr18"	1800000	"chr18"	2150000	0.651011259501573
"chr18"	1800000	"chr18"	2200000	0.546307454692396
"chr18"	1800000	"chr18"	2250000	0.772488557267779
"chr18"	1800000	"chr18"	2300000	0.688437406003096
"chr18"	1800000	"chr18"	2350000	0.393729855222565
"chr18"	1800000	"chr18"	2400000	0.738965321928289
"chr18"	1800000	"chr18"	2450000	0.917275579208454
"chr18"	1800000	"chr18"	2500000	0.371649596822442
"chr18"	1800000	"chr18"	2550000	0.250519294276539
"chr18"	1800000	"chr18"	2600000	0.745020854024955
"chr18"	1800000	"chr18"	2650000	0.927285417980339
"chr18"	1800000	"chr18"	2700000	0.816044068949425
"chr18"	1800000	"chr18"	2750000	0.753252555161104
"chr18"	1800000	"chr18"	2800000	0.944376147960639
"chr18"	1850000	"chr18"	1900000	0.93361606331806
"chr18"	1850000	"chr18"	1950000	0.702469140573071
"chr18"	1850000	"chr18"	2000000	0.816280945237463
"chr18"	1850000	"chr18"	2050000	0.768218439925735
"chr18"	1850000	"chr18"	2100000	0.580760579091792
"chr18"	1850000	"chr18"	2150000	0.552005156933638
"chr18"	1850000	"chr18"	2200000	0.707421407070495
"chr18"	1850000	"chr18"	2250000	0.682883679348172
"chr18"	1850000	"chr18"	2300000	0.391324091379101
"chr18"	1850000	"chr18"	2350000	0.603447958354051
"chr18"	1850000	"chr18"	2400000	0.556693276738322
"chr18"	1850000	"chr18"	2450000	0.374514326015623
"chr18"	1850000	"chr18"	2500000	0.40243691402935
"chr18"	1850000	"chr18"	2550000	0.329388898736807
"chr18"	1850000	"chr18"	2600000	0.618661808561732
"chr18"	1850000	"chr18"	2650000	0.988961691659827
"chr18"	1850000	"chr18"	2700000	0.843919182204797
"chr18"	1850000	"chr18"	2750000	0.952203637907384
"chr18"	1850000	"chr18"	2800000	0.85590231420015
"chr18"	1850000	"chr18"	2850000	0.924085715285845
"chr18"	1900000	"chr18"	1950000	0.733859500525194
"chr18"	1900000	"chr18"	2000000	0.806826983880459
"chr18"	1900000	"chr18"	2050000	0.746414672489958
"chr18"	1900000	"chr18"	2100000	0.829480298597598
"chr18"	1900000	"chr18"	2150000	0.877443361661442
"chr18"	1900000	"chr18"	2200000	0.791086593170362
"chr18"	1900000	"chr18"	2250000	0.894113359798656
"chr18"	1900000	"chr18"	2300000	0.392839806467945
"chr18"	1900000	"chr18"	2350000	0.710995893128357
"chr18"	1900000	"chr18"	2400000	0.705975151867021
"chr18"	1900000	"chr18"	2450000	0.680094677568345
"chr18"	1900000	"chr18"	2500000	0.506378736057636
"chr18"	1900000	"chr18"	2550000	0.670666123835558
"chr18"	1900000	"chr18"	2600000	0.987236305203684
"chr18"	1900000	"chr18"	2650000	0.724315498803145
"chr18"	1900000	"chr18"	2700000	0.912337394613484
"chr18"	1900000	"chr18"	2750000	0.703662463134072
"chr18"	1900000	"chr18"	2800000	0.855347005119425
"chr18"	1900000	"chr18"	2850000	0.673370769489319
"chr18"	1900000	"chr18"	2900000	0.985449751251435
"chr18"	1950000	"chr18"	2000000	0.685529800208319
"chr18"	1950000	"chr18"	2050000	0.825488003030089
"chr18"	1950000	"chr18"	2100000	0.773692762572239
"chr18"	1950000	"chr18"	2150000	0.764788623407906
"chr18"	1950000	"chr18"	2200000	0.590853259318273
"chr18"	1950000	"chr18"	2250000	0.752226597190799
"chr18"	1950000	"chr18"	2300000	0.919925827971771
"chr18"	1950000	"chr18"	2350000	0.488140897231222
"chr18"	1950000	"chr18"	2400000	0.713325751506706
"chr18"	1950000	"chr18"	2450000	0.680090312677967
"chr18"	1950000	"chr18"	2500000	0.23883264854477
"chr18"	1950000	"chr18"	2550000	0.371408597702468
"chr18"	1950000	"chr18"	2600000	0.624233884333967
"chr18"	1950000	"chr18"	2650000	0.853288193889154
"chr18"	1950000	"chr18"	2700000	0.87083077766661
"chr18"	1950000	"chr18"	2750000	0.973870967585347
"chr18"	1950000	"chr18"	2800000	0.920063341718973
"chr18"	1950000	"chr18"	2850000	0.681128513003798
"chr18"	1950000	"chr18"	2900000	0.986080732624938
"chr18"	1950000	"chr18"	2950000	0.97955289026551
"chr18"	2000000	"chr18"	2050000	0.580191018408603
"chr18"	2000000	"chr18"	2100000	0.66363751732514
"chr18"	2000000	"chr18"	2150000	0.634162637371133
"chr18"	2000000	"chr18"	2200000	0.498139799776233
"chr18"	2000000	"chr18"	2250000	0.863543016464879
"chr18"	2000000	"chr18"	2300000	0.441458575647064
"chr18"	2000000	"chr18"	2350000	0.466048881952004
"chr18"	2000000	"chr18"	2400000	0.453212381907653
"chr18"	2000000	"chr18"	2450000	0.1401553964946
"chr18"	2000000	"chr18"	2500000	0.227689263391686
"chr18"	2000000	"chr18"	2550000	0.239735854950466
"chr18"	2000000	"chr18"	2600000	0.63116600603883
"chr18"	2000000	"chr18"	2650000	0.607171925165151
"chr18"	2000000	"chr18"	2700000	0.912007364694336
"chr18"	2000000	"chr18"	2750000	0.744154150619629
"chr18"	2000000	"chr18"	2800000	0.79293343858318
"chr18"	2000000	"chr18"	2850000	0.982451574385344
"chr18"	2000000	"chr18"	2900000	1
"chr18"	2000000	"chr18"	2950000	0.794877743909266
"chr18"	2000000	"chr18"	3000000	0.867002062999115
"chr18"	2050000	"chr18"	2100000	0.637345147398325
"chr18"	2050000	"chr18"	2150000	0.841821209665049
"chr18"	2050000	"chr18"	2200000	0.584811380335475
"chr18"	2050000	"chr18"	2250000	0.738914183982554
"chr18"	2050000	"chr18"	2300000	0.360928716598103
"chr18"	2050000	"chr18"	2350000	0.286710102974956
"chr18"	2050000	"chr18"	2400000	0.280160173051153
"chr18"	2050000	"chr18"	2450000	0.533810666588968
"chr18"	2050000	"chr18"	2500000	0.106518862346135
"chr18"	2050000	"chr18"	2550000	0.480092382710995
"chr18"	2050000	"chr18"	2600000	0.655101088479648
"chr18"	2050000	"chr18"	2650000	0.729548855664168
"chr18"	2050000	"chr18"	2700000	0.910024933407001
"chr18"	2050000	"chr18"	2750000	0.868449063982094
"chr18"	2050000	"chr18"	2800000	0.90438907634241
"chr18"	2050000	"chr18"	2850000	0.837999689246035
"chr18"	2050000	"chr18"	2900000	1
"chr18"	2050000	"chr18"	2950000	0.945531941498684
"chr18"	2050000	"chr18"	3000000	0.94074348982544
"chr18"	2050000	"chr18"	3050000	0.929190077035367
"chr18"	2100000	"chr18"	2150000	0.592965047478369
"chr18"	2100000	"chr18"	2200000	0.577571569581333
"chr18"	2100000	"chr18"	2250000	0.56863719846535
"chr18"	2100000	"chr18"	2300000	0.201968074486054
"chr18"	2100000	"chr18"	2350000	0.372771605660368
"chr18"	2100000	"chr18"	2400000	0.0878695578459531
"chr18"	2100000	"chr18"	2450000	0.0542125721608815
"chr18"	2100000	"chr18"	2500000	0.0036577645960452
"chr18"	2100000	"chr18"	2550000	0.0412448013164136
"chr18"	2100000	"chr18"	2600000	0.603055210340812
"chr18"	2100000	"chr18"	2650000	0.423225505033411
"chr18"	2100000	"chr18"	2700000	0.682511061981975
"chr18"	2100000	"chr18"	2750000	0.937483837709582
"chr18"	2100000	"chr18"	2800000	0.947550321186077
"chr18"	2100000	"chr18"	2850000	0.897535441108353
"chr18"	2100000	"chr18"	2900000	0.87554397328485
"chr18"	2100000	"chr18"	2950000	0.947422979437959
"chr18"	2100000	"chr18"	3000000	0.984047144309626
"chr18"	2100000	"chr18"	3050000	0.970501207294037
"chr18"	2100000	"chr18"	3100000	1
"chr18"	2150000	"chr18"	2200000	0.803133025752816
"chr18"	2150000	"chr18"	2250000	0.962148349878698
"chr18"	2150000	"chr18"	2300000	0.797231521911867
"chr18"	2150000	"chr18"	2350000	0.793535231532534
"chr18"	2150000	"chr18"	2400000	0.451277608166258
"chr18"	2150000	"chr18"	2450000	0.357538905701615
"chr18"	2150000	"chr18"	2500000	0.205101529722969
"chr18"	2150000	"chr18"	2550000	0.454803136710693
"chr18"	2150000	"chr18"	2600000	0.918433536180052
"chr18"	2150000	"chr18"	2650000	0.918231322914955
"chr18"	2150000	"chr18"	2700000	0.840560738985323
"chr18"	2150000	"chr18"	2750000	0.977475133104092
"chr18"	2150000	"chr18"	2800000	0.9924490326936
"chr18"	2150000	"chr18"	2850000	0.875177628375037
"chr18"	2150000	"chr18"	2900000	0.96245314951931
"chr18"	2150000	"chr18"	2950000	0.985964778877379
"chr18"	2150000	"chr18"	3000000	0.65841273029685
"chr18"	2150000	"chr18"	3050000	0.858994084671221
"chr18"	2150000	"chr18"	3100000	0.97881942738103
"chr18"	2150000	"chr18"	3150000	0.978181892374187
"chr18"	2200000	"chr18"	2250000	0.842808995941864
"chr18"	2200000	"chr18"	2300000	0.669012566065014
"chr18"	2200000	"chr18"	2350000	0.549978844753537
"chr18"	2200000	"chr18"	2400000	0.249915291056154
"chr18"	2200000	"chr18"	2450000	0.175702122218428
"chr18"	2200000	"chr18"	2500000	0.148665802803133
"chr18"	2200000	"chr18"	2550000	0.0511660114917943
"chr18"	2200000	"chr18"	2600000	0.67712323617623
"chr18"	2200000	"chr18"	2650000	0.54092428692942
"chr18"	2200000	"chr18"	2700000	0.821274393778496
"chr18"	2200000	"chr18"	2750000	0.763524201374111
"chr18"	2200000	"chr18"	2800000	0.896733073084735
"chr18"	2200000	"chr18"	2850000	0.974234828662851
"chr18"	2200000	"chr18"	2900000	0.968632283028763
"chr18"	2200000	"chr18"	2950000	0.82350905552474
"chr18"	2200000	"chr18"	3000000	0.700195040476313
"chr18"	2200000	"chr18"	3050000	0.882852643830267
"chr18"	2200000	"chr18"	3100000	0.871082297525629
"chr18"	2200000	"chr18"	3150000	0.679613947615549
"chr18"	2200000	"chr18"	3200000	0.897077531409525
"chr18"	2250000	"chr18"	2300000	0.695867396903441
"chr18"	2250000	"chr18"	2350000	0.852930024925821
"chr18"	2250000	"chr18"	2400000	0.731920236754189
"chr18"	2250000	"chr18"	2450000	0.454433214497884
"chr18"	2250000	"chr18"	2500000	0.440349661745653
"chr18"	2250000	"chr18"	2550000	0.664515880933642
"chr18"	2250000	"chr18"	2600000	0.923647185910744
"chr18"	2250000	"chr18"	2650000	0.699399501708236
"chr18"	2250000	"chr18"	2700000	0.942736244941828
"chr18"	2250000	"chr18"	2750000	0.865840435582879
"chr18"	2250000	"chr18"	2800000	0.636570624165631
"chr18"	2250000	"chr18"	2850000	1
"chr18"	2250000	"chr18"	2900000	0.992137489614597
"chr18"	2250000	"chr18"	2950000	0.950605918091776
"chr18"	2250000	"chr18"	3000000	0.985601786544828
"chr18"	2250000	"chr18"	3050000	0.974254562859184
"chr18"	2250000	"chr18"	3100000	0.798594656243463
"chr18"	2250000	"chr18"	3150000	0.879758303985966
"chr18"	2250000	"chr18"	3200000	0.694164316273034
"chr18"	2250000	"chr18"	3250000	0.460939426982725
"chr18"	2300000	"chr18"	2350000	0.649613798289308
"chr18"	2300000	"chr18"	2400000	0.605791923927438
"chr18"	2300000	"chr18"	2450000	0.289523213341349
"chr18"	2300000	"chr18"	2500000	0.0602949224860366
"chr18"	2300000	"chr18"	2550000	0.100286530293149
"chr18"	2300000	"chr18"	2600000	0.563472494652902
